"http://tzxm.shaanxi.gov.cn",,"139","陕西省投资项目在线审批监管平台","0",,"2022-12-12 10:25:20"
"https://ctaxccgp-hall.zcygov.cn",,"142","税务采购网","0",,"2022-12-12 10:25:41"
"http://zbtb.gd.gov.cn",,"148","广东省招投标监管网","0",,"2022-12-12 10:26:13"
"https://wssp.hainan.gov.cn",,"268","海南省投资项目在线审批监管平台","0",,"2022-12-12 10:49:19"
"http://zyjy.as.xm.gov.cn",,"340","厦门市公共资源交易网","0",,"2022-12-12 11:15:08"
"http://ggzyjy.quanzhou.gov.cn",,"478","泉州市公共资源交易信息网","0",,"2022-12-12 16:40:59"
"https://eps.gdebidding.com",,"500","恒德易电子交易平台","0",,"2022-12-12 16:50:46"
"http://tzxm.fzgg.gansu.gov.cn",,"581","甘肃政务服务网","0",,"2022-12-13 00:06:02"
"https://glzb.geely.com",,"741","吉利电子招标平台","0",,"2022-12-13 00:54:46"
"http://flzc.sd-jiuyang.com:82",,"858","富伦阳光招采平台","0",,"2022-12-14 16:51:37"
"https://www.e9656.com",,"860","玖隆在线","0",,"2022-12-14 16:53:10"
"https://cggl.fjnu.edu.cn",,"923","福建师范大学采购招标网","0",,"2022-12-14 18:14:40"
"http://bams.shansteelgroup.com",,"1192","山东钢铁集团有限公司招标采购与拍卖管理信息平台","0",,"2022-12-15 21:30:29"
"https://scm.crland.com.cn",,"1239","华润置地网上招投标系统","0",,"2022-12-15 21:59:29"
"http://www.csix.cn",,"1472","软交所招标采购交易中心","0",,"2022-12-16 02:19:55"
"http://e.ctctc.cn",,"1599","中国太原煤炭交易中心有限公司能源电子商务平台","0",,"2022-12-16 05:02:23"
"http://ydq.jsnc.gov.cn",,"2068","盐城市盐都区农村产权交易中心","0",,"2023-09-08 16:09:00"
"https://www.youzhicai.com",,"2107","优质采","0",,"2023-09-09 13:20:41"
"http://cgpt.wust.edu.cn",,"2283","武汉科技大学采购与招标管理服务平台","0",,"2023-09-22 12:36:07"
"https://weixin.sogou.com","https://weixin.sogou.com/weixin?type=2&s_from=input&query=南沙科普","2418","搜狗微信搜索_订阅号及文章内容独家收录，一搜即达","0",,"2023-10-25 16:28:52"
"http://eps.dhidcw.com","http://eps.dhidcw.com/","2420","电子采购平台 - 首页","0",,"2023-10-25 16:28:52"
"http://purchase.ecrrc.com","http://purchase.ecrrc.com/notice-10323.html","2421","405","0",,"2023-10-25 16:28:53"
"http://bulletin.sntba.com","http://bulletin.sntba.com/biddingBulletin/2022-12-14/510553.html","2422","陕西招标投标公共服务平台","0",,"2023-10-25 16:28:53"
"https://www.ccgp-fujian.gov.cn","https://www.ccgp-fujian.gov.cn/3500/notice/e8d2cd51915e4c338dc1c6ee2f02b127/40288cb485045ed801850ac534d20b3d/","2425",,"0",,"2023-10-25 16:28:54"
"http://snxy.minegoods.com","http://snxy.minegoods.com/sdny_singleResult/2022-12-14/27298.html","2426","山东能源集团在线询比价","0",,"2023-10-25 16:28:54"
"https://eps.citicbank.com","https://eps.citicbank.com/#/article/20221214012974","2427","数字化采购共享平台","0",,"2023-10-25 16:28:54"
"https://fb.zhaobiao.cn","https://fb.zhaobiao.cn/publishyz_v_213866.html","2428",,"0",,"2023-10-25 16:28:54"
"http://61.49.3.233","http://61.49.3.233/ec/csAndTalkNoticeDetail.jsp?type=6&uuid=cf15ec4a2cac47d5bf5d626326195d06","2429",,"0",,"2023-10-25 16:28:54"
"http://www.hebeieb.com.cn","http://www.hebeieb.com.cn/infogk/detail.do?categoryid=101101&infoid=I1300000001108978001001&bdcodes=I1300000001108978001001&laiyuan=%255B%25E5%25B9%25B3%25E5%258F%25B0%25E5%2586%2585%255D","2430","河北省招标投标公共服务平台","0",,"2023-10-25 16:28:54"
"http://zhumadian.hngp.gov.cn","http://zhumadian.hngp.gov.cn/zhumadian/content?infoId=1321760&channelCode=H610107","2434",,"0",,"2023-10-25 16:28:55"
"https://go.1688.com","https://go.1688.com/buyoffer/541766640891.htm","2435","大企业采购","0",,"2023-10-25 16:28:56"
"http://ggzy.gz.gov.cn","http://ggzy.gz.gov.cn/jyywjsgcszgczbgg/852777.jhtml","2437",,"0",,"2023-10-25 16:28:57"
"http://guancheng.hngp.gov.cn","http://guancheng.hngp.gov.cn/guancheng/content?infoId=1321699&channelCode=H730203","2441",,"0",,"2023-10-25 16:28:59"
"https://www.shipoe.com","https://www.shipoe.com/news/show-58635.html","2445","船舶网_船舶设备网_海洋工程网_船海装备网","0",,"2023-10-25 16:29:01"
"https://igsp.sany.com.cn","https://igsp.sany.com.cn/public/touristListDetail?projectType=2&type=2","2449","全球供应商门户","0",,"2023-10-25 16:29:01"
"http://www.cnjx.gov.cn","http://www.cnjx.gov.cn/News/show/1426495.html","2450","403","0",,"2023-10-25 16:29:02"
"http://gcycloud.cn","http://gcycloud.cn/freecms/site/cms-gcy/ggxx/info/2022/8a69c84484f4f22d0185056a878f08d6.html","2451","公采云","0",,"2023-10-25 16:29:02"
"https://mall.epec.com","https://mall.epec.com/ecmall/staticHtmls/toNoticeIntegrateDetail.do?itemDisp=004001&id=223716&start=0&pagesize=1","2452","易派客","0",,"2023-10-25 16:29:02"
"https://www.sszbdl.com","https://www.sszbdl.com/result/4065.html","2453","深圳市深汕交易有限公司","0",,"2023-10-25 16:29:02"
"http://lsx.jsnc.gov.cn","http://lsx.jsnc.gov.cn/ggxx/index.html?url=/nccqjy/portal.do?method=province_cj_gg_view&proId=2c90b21c83ce2d430183cf93c28d245f&unitId=","2455","403","0",,"2023-10-25 16:29:03"
"http://zjcs.yn.gov.cn","http://zjcs.yn.gov.cn/yns/purchaseNotice/view/5333250152806152212130238","2456","403","0",,"2023-10-25 16:29:03"
"https://cg.lxhg.com","https://cg.lxhg.com/L2FydGljbGUucGhwOGExNWJmZTg=","2458",,"0",,"2023-10-25 16:29:04"
"https://fxjj.zcygov.cn","https://fxjj.zcygov.cn/bidding/detail?requisitionId=62022121400296931&type=BIDDING_INVITATION","2459","反向竞价","0",,"2023-10-25 16:29:04"
"https://youzhicai.com","https://youzhicai.com/nd/a0fa835f-9f78-4272-b555-a0310d0a37e8-2.html","2460","优质采云采购平台--电子招投标与采购平台","0",,"2023-10-25 16:29:04"
"https://ztb.cqggzy.com","https://ztb.cqggzy.com/xxhz/014005/014005001/20221214/1178998367611826176.html","2461",,"0",,"2023-10-25 16:29:05"
"http://www.xatrm.com","http://www.xatrm.com/shyjkc/188777.jhtml","2462","西安科技大市场首页","0",,"2023-10-25 16:29:05"
"https://newtd.norincogroup-ebuy.com","https://newtd.norincogroup-ebuy.com/inquiryweb/notice","2463",,"0",,"2023-10-25 16:29:07"
"http://www.whsfybjy.com","http://www.whsfybjy.com/index.php?m=content&c=index&a=show&catid=12&id=935","2465",,"0",,"2023-10-25 16:30:22"
"http://www.jshtcm.com","http://www.jshtcm.com/do/bencandy.php?fid=997&id=10913","2466",,"0",,"2023-10-25 16:30:33"
"https://www.dhzyy.com","https://www.dhzyy.com/info/i/1321.html","2467","德宏州人民医院","0",,"2023-10-25 16:31:19"
"https://www.ningguo.gov.cn","https://www.ningguo.gov.cn/OpennessContent/show/2746934.html","2469","403","0",,"2023-10-25 16:31:27"
"http://ebs.zrxdjt.com:8001","http://ebs.zrxdjt.com:8001/Suppliers/TenderFileSee1.aspx?NoticeID=31052","2471","
	中融新大电子招标平台
","0",,"2023-10-25 16:31:57"
"https://www.ahjx.gov.cn","https://www.ahjx.gov.cn/OpennessContent/show/2747167.html","2472","403","0",,"2023-10-25 16:32:06"
"https://www.xzsnw.com","https://www.xzsnw.com/content/2019/04/29/9979395.html","2473","山南网 山南市新闻门户网站","0",,"2023-10-25 16:32:07"
"http://sqs.jsnc.gov.cn","http://sqs.jsnc.gov.cn/ggxx/index.html?url=/nccqjy/portal.do?method=province_cj_gg_view&proId=2c9004128886b91401888983b1c124a4&unitId=","2475","403","0",,"2023-10-25 16:32:13"
"http://pzs.jsnc.gov.cn","http://pzs.jsnc.gov.cn/ggxx/index.html?url=/nccqjy/portal.do?method=province_transfer_view&&proId=2c90b21c880627c601881941d46d00f6&&unitId=4028858d499dd12801499e37ba71019e","2478","403","0",,"2023-10-25 16:32:36"
"http://tz.jsnc.gov.cn","http://tz.jsnc.gov.cn/ggxx/index.html?url=/nccqjy/portal.do?method=province_transfer_view&&proId=2c90b220887a6b0b01888f8d11a436a4&&unitId=4028858d490d91ee01490dd37530007f","2479","403","0",,"2023-10-25 16:32:39"
"https://www.dingdangmro.com","https://www.dingdangmro.com/cms-smartbidding/projectbidding/details?id=1381348810457088","2481","叮当平台","0",,"2023-10-25 16:33:00"
"http://www.fjwlh.com","http://www.fjwlh.com/news.asp?id=487&CategoryID=55","2482","福建省西湖宾馆","0",,"2023-10-25 16:33:00"
"https://www.china.cn","https://www.china.cn/buy/5197363586.html","2483","供应商网 - 免费B2B信息发布网站，百度爱采购官方合作平台","0",,"2023-10-25 16:33:00"
"https://ygcg.jinshenjy.com","https://ygcg.jinshenjy.com/ygcg/detailTop?com=Purchase&ggGuid=2c4fbb6b-3a28-421d-a453-58d7d9bed8bd&bdGuid=be0e50fd-65f4-4089-82dd-c58bd1ea4704&ggLeiXing=1&dataSource=0&type=purchase","2484","山西国资数智采购系统","0",,"2023-10-25 16:33:00"
"https://eproport.crecgec.com","https://eproport.crecgec.com/#/notice/notice-detail?projectId=1666284071762141186&tenantId=1","2485",,"0",,"2023-10-25 16:33:00"
"http://hksw.haikou.gov.cn","http://hksw.haikou.gov.cn/xxgk/gsgg/202203/t604592.shtml","2486","海口市商务局","0",,"2023-10-25 16:33:01"
"http://eps.cnggg.cn:88","http://eps.cnggg.cn:88/custom/News/ViewNews.aspx?id=122454","2489",,"0",,"2023-10-25 16:33:01"
"https://bid.zyepp.com","https://bid.zyepp.com/fzbzq/002001/20230608/33592eae-a6f2-4182-b4bd-03de0716e713.html","2494","河南中原云商电子招投标平台","0",,"2023-10-25 16:33:02"
"https://www.sxtba.com","https://www.sxtba.com/home/statisticsDetails?id=2076b40a-9762-456a-b879-ef0983b19f31&noticeClass=2&noticeType=2","2497","山西省招标投标协会","0",,"2023-10-25 16:33:02"
"http://zbcg.jstxry.com:80","http://zbcg.jstxry.com:80/cggg/1168.jhtml","2498",,"0",,"2023-10-25 16:33:02"
"https://e-bidding.zzcycn.com","https://e-bidding.zzcycn.com/biddingBulletin/2023-06-08/106021.html","2499","中铸产业网电子招标采购平台","0",,"2023-10-25 16:33:02"
"http://218.62.64.185:7001","http://218.62.64.185:7001/edi/load/downloadgb.jsp?slavename=%B9%FA%D0%CB%C7%E2%C4%DC%BB%EE%D0%D4%CC%BF%CE%FC%B8%BD%CF%E4%B2%C9%B9%BA%D5%D0%B1%EA0609.doc&slaverename=8003_w_%B9%FA%D0%CB%C7%E2%C4%DC%BB%EE%D0%D4%CC%BF%CE%FC%B8%BD%CF%E4%B2%C9%B9%BA%D5%D0%B1%EA0609_%B9%FA%D0%CB%C7%E2%C4%DC%BB%EE%D0%D4%CC%BF%CE%FC%B8%BD%CF%E4%B2%C9%B9%BA%D5%D0%B1%EA0609.doc&filesize=10000&url=/tb/bs_file/","2500",,"0",,"2023-10-25 16:33:03"
"http://www.jinanwuye.com","http://www.jinanwuye.com/essays/3197.html","2501","济南市物业管理行业协会","0",,"2023-10-25 16:33:03"
"http://www.56bid.com","http://www.56bid.com/zhaobiao_detail.aspx?id=44168","2502","
	必德物流招标网-国内领先的物流运输,仓储配送,物流外包项目整合平台
","0",,"2023-10-25 16:33:03"
"https://www.hnjmrh.gov.cn","https://www.hnjmrh.gov.cn/newweb/newinfo/detail/6204/","2504","湖南省军民融合公共服务平台","0",,"2023-10-25 16:33:03"
"http://www.jsnc.gov.cn","http://www.jsnc.gov.cn/nccqjy/portal.do?method=province_gg_view&proId=2c90b21f889666480188990397d42537&unitId=1","2506","403","0",,"2023-10-25 16:33:04"
"http://182.92.129.84","http://182.92.129.84/#/offertransportation?bdid=21623&sectionType=MT","2507","竞价平台","0",,"2023-10-25 16:33:04"
"http://rta.hebei.gov.cn","http://rta.hebei.gov.cn/view/1546.html","2508"," 河北省广播电视局","0",,"2023-10-25 16:33:05"
"http://eps.nonfemet.com:9001","http://eps.nonfemet.com:9001/HomeSite/Site/NewsContentView?newsId=29062","2509","中金岭南阳光采购平台 - 首页","0",,"2023-10-25 16:33:06"
"http://srm.jianhuabm.com","http://srm.jianhuabm.com/bidding_detail/XJ2023060817425097","2511","建华建材电子采购平台","0",,"2023-10-25 16:33:06"
"http://ztbxx.caep.cn","http://ztbxx.caep.cn/jyxx/002003/002003001/20230608/57a0babe-7478-4668-81df-a210ab740287.html","2512","中国工程物理研究院招投标信息网","0",,"2023-10-25 16:33:06"
"https://www.shupl.edu.cn","https://www.shupl.edu.cn/sbc/2023/0608/c3288a122583/page.htm","2514","上海政法学院","0",,"2023-10-25 16:33:07"
"https://lgjc.lange360.com","https://lgjc.lange360.com/business?s_id=1666726150163103762","2515",,"0",,"2023-10-25 16:33:07"
"http://bid.ansteel.cn","http://bid.ansteel.cn/zbjjxx/001001/20230608/dc1c8a23-68b3-4a45-bff7-fc32008cb5da.html","2518","鞍钢智慧招投标平台","0",,"2023-10-25 16:33:08"
"https://ibuy.ccb.com","https://ibuy.ccb.com/cms/channel/ccbgyszj/1141474.htm?pageNo=1141474&_ser_p=rMw/RghnPZWTjjHAFL9af17vTlTCNbfgzjPRxHzqg0yymYgqOe6I3I5j4tLUnEIh3Od6se2ccFSlgBkXd9ya370F0eGaoHIx9mq%2BoOVyukEWNe%2Bn1NH75ehKPD0s5vw/MCS2r6QA%2BK83qUCI8I99jiaXzANYtCtX1k0SQxU1cM8%3D","2519","门户","0",,"2023-10-25 16:33:08"
"http://portal.csggs.com","http://portal.csggs.com/zbxxin.asp?uid=9284","2520"," 河钢集团石钢公司","0",,"2023-10-25 16:33:08"
"https://xwb2b.com","https://xwb2b.com/RFQ/RFQ_Search_Wait_Sub/20230608-1152-479c-90b1-f35d93bf58b2","2521","方洋集团物资采购平台","0",,"2023-10-25 16:33:08"
"https://tcm.cxtc.com","https://tcm.cxtc.com/PurchReq/PurchReqLine_Add.aspx?id=1920257","2524","
	首页 - TCM供应链平台
","0",,"2023-10-25 16:33:09"
"https://td.ispacechina.com","https://td.ispacechina.com/exp/querybusiness/common/xjggInfo.do?fphm=XJ023060800791","2525","会员登录","0",,"2023-10-25 16:33:09"
"http://cgzb.hxu.edu.cn","http://cgzb.hxu.edu.cn/hwcggg/409.chtml","2527"," 河西学院国有资产管理处 - 首页","0",,"2023-10-25 16:33:09"
"https://zcpt.citicenvirotech.com","https://zcpt.citicenvirotech.com/cms/webfile/ebi_bulletin/2023-06-08/55556.html","2528","中信环境技术招标采购电子交易平台","0",,"2023-10-25 16:33:09"
"http://lsj.jiangsu.gov.cn","http://lsj.jiangsu.gov.cn/art/2023/6/8/art_74730_10918292.html","2530",,"0",,"2023-10-25 16:33:10"
